sl_no,company,country,country_code,market_cap,diversity,stock_price_2015,stock_price_2016,stock_price_2017,stock_price_2018,stock_price_2019,stock_price_2020,stock_price_2021,stock_price_2022,stock_price_2023,stock_price_2024,expense_2015,expense_2016,expense_2017,expense_2018,expense_2019,expense_2020,expense_2021,expense_2022,expense_2023,expense_2024,revenue_2015,revenue_2016,revenue_2017,revenue_2018,revenue_2019,revenue_2020,revenue_2021,revenue_2022,revenue_2023,revenue_2024,market_share_2015,market_share_2016,market_share_2017,market_share_2018,market_share_2019,market_share_2020,market_share_2021,market_share_2022,market_share_2023,market_share_2024
622,Kazu,France,EUR,230630000.0,77.9,0.0,2160000000.0,1050000000.0,25630000.0,253970000.0,930510000.0,1550000000.0,59430000.0,372550000.0,30050000000.0,59736026.56,26967444.02,48957652.44,31527633.94,94558957.83,11752782.73,85593862.61,93066825.85,27060217.11,79062475.48,91362652.34,60171630.68,82284753.91,98414850.14,33119674.15,25501580.01,3580336.35,5990173.9,6374091.57,84091863.28,34.28,70.48,84.81,94.11,70.28,7.63,27.48,80.33,18.4,77.39
570,Riffpath,Philippines,PHP,34520000000.0,71.9,0.0,0.0,0.0,7770000000.0,629540000.0,768070000.0,438820000.0,0.0,2470000000.0,2860000000.0,58385716.02,47327852.32,30911528.81,61657161.36,63809416.01,99981066.2,3908285.22,68298583.95,75652732.36,44260628.14,25380872.76,31146551.62,30609541.05,54062048.8,3038218.21,42660170.16,97369371.62,34055096.19,94673074.9,53730457.49,71.94,99.85,66.74,57.2,97.08,40.25,78.99,9.92,38.09,17.3
568,Skidoo,Poland,PLN,1710000000.0,22.0,0.0,8860000000.0,352710000.0,42490000.0,62740000.0,166750000.0,3330000000.0,5040000000.0,0.0,23560000.0,25789357.61,25913590.96,82928399.42,92286590.33,18600832.87,19170751.94,52698731.42,93657965.5,9895116.29,72057107.48,99728791.83,30795026.03,78181613.95,38130482.84,97717498.84,44396777.64,97357907.43,7352107.72,25990419.57,48433714.95,83.59,97.96,56.2,25.38,46.89,95.71,80.2,7.15,21.62,60.73
627,Eimbee,China,CNY,197710000.0,73.3,0.0,40950000.0,527159999.99999994,4580000000.0,1050000000.0,1330000000.0,200510000.0,142840000.0,35100000.0,48880000000.0,13752376.76,1840111.71,72922500.49,74194059.5,49865544.15,57438911.12,43127819.33,49554822.49,98731884.91,46963793.52,41115585.96,22688154.79,87899422.47,78852463.4,16589225.9,23023032.04,24060406.71,47967554.0,4588506.95,29811819.83,95.18,97.07,86.31,26.87,66.06,2.43,59.74,75.95,95.14,16.69
628,Zoovu,Bosnia and Herzegovina,BAM,546870000.0,25.3,0.0,1320000000.0,230280000.0,45780000.0,4190000000.0000005,3680000000.0,5870000000.0,5790000000.0,186890000.0,518610000.0,11129120.85,18015545.97,9762214.88,30874122.84,88793847.5,48002546.75,51910199.88,8599101.76,25942268.59,70151862.99,98708766.08,79983589.54,86786969.33,33298659.23,47019875.48,82770980.45,81311617.95,93290962.7,3144097.64,3009161.03,59.19,86.62,63.28,54.31,41.3,60.45,75.03,53.69,19.9,19.96
567,Devcast,Togo,XOF,462920000.0,51.1,0.0,72510000.0,3230000000.0,0.0,476740000.0,25010000000.0,28190000.0,6360000000.0,0.0,1380000000.0,33759758.36,32452268.85,34248218.66,15248378.5,27156037.9,65539472.85,29299266.9,53890928.38,92213800.69,61322836.63,95987665.72,57639425.33,23573901.49,6138729.76,38746633.65,5779564.84,59975907.37,41287407.04,56897892.11,48281790.82,20.63,40.98,15.33,63.0,23.2,36.82,12.83,34.83,73.05,21.01
635,Edgeify,Poland,PLN,18630000000.0,78.7,0.0,0.0,165470000.0,185530000000.0,73460000.0,438820000.0,10750000000.0,637260000.0,0.0,4150000000.0000005,13483745.55,49517929.16,1596797.3,27561246.82,66697689.77,36190540.04,50709308.15,62907340.25,22673505.62,86119465.81,98229775.18,64220402.02,36275460.03,82984789.43,18517740.52,68227709.02,82890226.49,6743516.65,38317054.62,13149674.35,43.77,32.23,11.06,24.79,43.19,29.19,97.71,99.65,85.57,9.01
562,Photolist,China,CNY,0.0,40.5,0.0,437240000.0,0.0,28430000000.0,9150000.0,52670000.0,2900000000.0,1160000000.0,404690000.0,399010000.0,78223062.95,54143984.29,93857116.46,73258372.15,46994855.7,25135954.61,12546281.7,11335811.27,42257448.75,91230264.83,36109906.99,35368060.32,24418574.36,60044137.92,25355985.95,84508816.41,7962910.42,4364032.56,69351637.55,83930422.23,86.14,56.82,43.64,57.45,50.36,87.57,58.69,75.96,26.16,13.68
640,Vinte,Czech Republic,CZK,166930000000.0,53.8,0.0,808230000.0,77910000.0,824000000.0,330290000.0,3090000.0,10470000000.0,2120000000.0,1260000000.0,480350000.0,29461003.97,7407428.89,16276716.53,25089703.69,13868011.67,96713681.26,13303306.95,16047022.19,22780995.49,69176906.21,63667106.38,46602264.79,24844117.99,56460420.39,74285954.08,67912684.68,72998994.03,92519578.27,56439361.68,9600915.06,56.43,26.05,81.35,20.84,87.89,68.23,33.54,68.76,41.23,20.64
553,Quamba,Thailand,THB,289760000.0,43.4,0.0,0.0,609330000.0,2610000000.0,107750000000.0,0.0,560060000.0,25180000000.0,0.0,257870000.0,99650179.76,86537770.29,44258244.66,77269429.15,8269875.74,90093679.92,1028755.45,3833079.14,24907299.7,28593851.41,34290145.62,60184742.69,33058249.43,88536114.5,45267256.43,67573582.15,7348281.17,39162981.37,795817.52,39724518.3,14.87,37.89,40.68,77.34,79.01,98.81,39.94,13.45,94.56,48.74
647,Devpulse,Indonesia,IDR,18260000000.0,90.3,0.0,11750000000.0,420470000.0,0.0,883270000.0,842050000.0,982380000.0,396210000.0,548610000.0,152930000.0,88735466.42,34815289.81,15316424.28,75476313.94,24352142.87,22656137.68,16924001.91,68134004.97,52703534.04,13160184.75,35322527.99,41256910.02,29180123.38,87868917.74,4148042.06,99196876.41,91838056.04,58966791.33,47191073.06,23405332.65,4.67,86.01,34.79,44.99,89.4,58.25,99.61,92.82,89.46,87.68
650,Babbleset,China,CNY,0.0,94.7,0.0,0.0,35970000000.0,21600000.0,0.0,16890000.0,740260000.0,12900000.0,141430000.0,428380000.0,75655671.05,62915436.14,81078079.11,71325315.96,60518099.56,3147168.38,21721871.09,75834376.5,4735968.1,29698668.19,97020377.31,38097357.02,51025880.26,6973853.61,22838711.07,56428802.93,70877334.26,89174224.8,64583209.91,15319224.09,9.02,63.39,30.58,53.65,24.2,56.16,53.84,96.82,10.93,62.47
545,Trunyx,Morocco,MAD,0.0,29.3,0.0,403300000.0,0.0,0.0,2560000000.0,2430000000.0,1400000000.0,1280000000.0,12310000.0,1800000000.0,41577002.18,54610289.54,91909766.27,60782177.25,78609102.45,25414408.61,82338916.82,5176112.42,99400220.29,64717269.01,57748050.41,79966989.12,54636900.1,32333205.75,93714673.48,64897762.48,42650928.98,1699763.7,46367866.07,72793982.15,8.79,2.62,39.46,56.39,41.45,85.15,45.69,43.07,55.64,15.36
540,Realcube,Mali,XOF,7700000.0,63.1,0.0,2670000000.0,57510000.0,1080000000.0,0.0,0.0,975440000.0,1460000000.0,4380000000.0,376320000.0,52005197.14,23443280.23,70693101.6,74601758.72,49530381.03,16803382.67,83532395.33,50380638.95,15029919.26,87156315.36,72441471.68,98035720.37,72553463.38,5311752.14,90222620.84,73689793.76,19693020.86,38563401.43,43375915.8,67336288.37,75.21,8.47,38.63,58.33,17.74,21.46,99.99,67.14,85.12,26.73
532,Flashpoint,Iceland,ISK,1320000000.0,98.5,0.0,166750000.0,53040000.0,1770000000.0,0.0,6220000000.0,13710000000.0,542390000.0,19420000.0,0.0,520403.72,31926547.83,69745952.39,54749178.29,85346189.3,13212736.92,38760176.33,19080805.87,41055395.43,31035367.45,54664952.34,74445942.7,85473456.88,5597517.73,22344088.42,18684419.94,23737552.65,70717202.48,18187089.55,90489585.03,50.67,98.55,3.22,60.34,45.93,3.86,22.5,63.78,55.39,13.32
655,Realcube,Sweden,SEK,0.0,33.9,0.0,267390000.0,198660000.0,10900000000.0,206360000.0,395500000.0,14120000000.0,0.0,0.0,1240000000.0,85238874.91,98897159.53,92862112.35,52782739.57,71739554.39,98532796.54,15006691.57,36562649.52,6734975.01,84227201.49,30037514.37,50397881.77,83465649.26,72564598.04,47053608.07,89365208.18,65995428.8,92498877.39,92579790.37,79719681.53,43.44,39.69,39.35,61.89,79.84,70.32,35.48,29.92,36.4,97.35
524,Jaxworks,China,CNY,806930000.0,38.2,0.0,54380000.0,137930000.0,123200000.0,1150000000.0,556530000.0,21260000.0,0.0,39480000.0,81190000.0,67795438.31,30687990.2,63969030.5,26899388.66,74433057.0,38844698.66,35063243.26,66745163.52,48397685.38,10309942.96,96896989.97,39831659.81,78741068.07,26504747.86,91760956.2,75983559.44,86193896.84,13914209.54,98553124.68,94150556.61,2.86,42.5,35.97,75.42,7.06,4.1,7.03,32.75,76.06,25.52
662,Roomm,Indonesia,IDR,38280000000.0,83.0,0.0,14980000000.0,1740000000.0,2700000000.0,91250000000.0,482160000.0,326900000.0,37720000000.0,219230000.0,643630000.0,59589406.49,75615614.48,63874378.09,3949623.4,38592735.25,46011208.21,74053434.85,28062632.28,46614694.01,19181502.84,2232726.72,76482836.99,68794958.59,50227120.55,18550012.74,32940499.99,34653500.23,90028997.67,48644367.58,69633762.85,43.68,2.28,64.96,11.99,67.77,41.84,67.08,68.04,11.56,78.57
663,Tagopia,Portugal,EUR,341220000000.0,40.5,0.0,412440000.0,842990000.0,0.0,1040000000.0,49800000.0,0.0,29490000.0,272970000.0,2810000000.0,37069083.33,1512773.44,99956878.39,23096370.55,58929766.97,2849338.97,52166553.02,27416403.66,5941568.34,46346873.59,34908399.89,49805517.4,69484864.01,36089467.79,8937291.82,30322487.49,26535388.67,37785799.87,10218911.97,69008262.83,95.35,93.66,2.27,21.03,8.44,34.39,19.11,86.75,65.85,30.73
665,Devshare,Portugal,EUR,1490000000.0,97.0,0.0,230630000.0,0.0,585080000.0,119570000.0,5140000000.0,8820000000.0,0.0,2150000000.0,2710000000.0,77875821.6,33072862.48,84380761.94,41711094.09,67052153.12,76436064.54,41049863.65,59174622.43,5118750.42,24373334.55,85384966.16,25672556.49,29961598.52,69518470.56,46712004.99,5826761.75,44108398.37,86643821.35,7163962.83,80402035.36,86.28,5.91,23.25,23.1,54.78,55.78,32.38,95.32,27.84,92.9
521,Babbleset,Finland,EUR,318690000.0,80.5,0.0,0.0,225510000.0,600570000.0,0.0,0.0,17510000000.0,81840000.0,0.0,91070000.0,98948174.8,65840727.29,40405827.31,47083665.19,62839003.86,55974926.18,24935563.28,67864560.69,54171265.71,98608021.6,42000521.81,34672048.35,27145765.97,5931737.74,5857389.54,85362536.4,4082226.73,42183952.45,53510307.47,17335247.86,27.85,97.64,28.74,65.69,34.15,28.17,27.28,59.12,26.95,72.07
668,Pixonyx,China,CNY,1370000000.0,46.5,0.0,354270000.0,1170000000.0,303870000.0,11840000000.0,55690000000.0,5230000000.0,626700000.0,844880000.0,2330000000.0,21842378.71,56969707.14,90337546.27,78381475.67,43196818.75,90521591.02,45718124.72,15552519.96,58895059.83,89913593.72,26026508.67,37254947.59,82001156.65,2867648.28,45866040.71,4569761.79,11021509.77,37463293.99,98879719.76,95778741.45,16.25,78.57,57.06,12.64,37.23,27.5,77.89,90.25,48.3,56.9
670,Browsecat,North Korea,KPW,482160000.0,73.2,0.0,189230000.0,6360000.0,1540000000.0,21030000.0,282940000.0,36170000.0,4170000000.0,4500000000.0,69130000.0,88600275.17,53779061.23,5683642.36,14052644.48,12609339.89,59082594.4,16297124.22,17346524.26,65466131.77,78421429.7,87587769.78,15369598.58,88343627.83,99400011.27,39677423.01,52468215.55,63092250.01,21970768.07,85948463.78,64193926.77,90.4,39.84,61.74,90.87,54.41,52.25,13.74,36.33,89.31,89.75
516,Zoombeat,Russia,RUB,87854.2,79.6,0.0,3840000000.0,0.0,649920000.0,8820000000.0,0.0,554470000.0,9560000000.0,0.0,12990000.0,13058996.97,92000967.92,65298864.81,46607189.58,16751925.34,70977899.35,21341593.85,79365589.85,63674416.32,54700683.83,78603776.75,21105321.34,37234832.79,6103389.05,76334473.13,24488656.41,30762133.67,9277916.05,91296147.2,27573129.03,70.09,81.17,58.26,61.08,16.1,3.01,11.6,59.31,32.69,72.73
674,Omba,Vietnam,VND,1670000000.0,75.9,0.0,170650000.0,13000000000.0,26470000000.0,18630000000.0,61250000000.0,508590000.0,6960000000.0,79320000.0,587600000.0,97717354.29,53087420.61,46245342.8,97865639.81,50430382.66,70489420.93,34531241.44,63516818.81,63457875.77,40394625.35,89446869.6,84106258.62,36230561.59,57989813.36,59176971.07,63208016.68,45622477.97,45178381.13,39499695.65,38888601.56,26.69,18.3,42.57,16.95,93.08,75.53,54.01,59.58,59.73,22.8
488,Tanoodle,Poland,PLN,73140000.0,75.6,0.0,2480000000.0,7840000000.0,431800000.0,308890000.0,0.0,20130000.0,235350000.0,2440000.0,656340000.0,14010927.9,90489366.86,67445549.14,73896206.03,6956842.73,83302889.97,99205960.28,42652177.6,12387734.59,86499050.87,59130906.82,27386875.43,18056122.69,49905547.34,33116456.06,58202723.07,96163504.78,36542088.97,93054211.63,4616018.5,67.82,51.72,41.78,7.52,57.62,48.95,3.35,8.24,22.6,12.02
487,Topiczoom,Portugal,EUR,7180000000.0,58.3,0.0,0.0,0.0,0.0,1140000.0,78510000000.0,29150000.0,665880000.0,23350000.0,1350000000.0,17431271.35,43573835.62,97353602.7,34355536.02,98390848.02,25389748.51,45166860.03,29948098.03,40237160.06,29580776.65,75376698.02,20563284.0,19502141.38,1763465.36,11669740.33,79519845.25,90032308.5,74117684.28,85202121.05,65481468.79,14.18,59.96,85.51,65.63,45.31,92.43,86.97,56.68,79.74,75.32
687,Skimia,Philippines,PHP,968030000.0,21.1,0.0,724860000.0,235900000.0,32880000000.000004,33780000.0,35760000000.0,170570000.0,375060000.0,14950000.0,1460000000.0,79456878.11,87768155.75,11101681.38,64987203.66,24764883.11,18006743.49,77784948.42,62570999.16,97177391.9,63414558.63,16735351.54,54305189.7,21252794.81,14676805.37,10208838.42,87621712.04,50140918.07,52423232.22,50508267.25,96724660.1,26.99,32.15,22.98,97.26,14.75,74.93,86.88,62.91,95.54,68.01
481,Dazzlesphere,Philippines,PHP,146290000.0,48.3,0.0,975870000.0,6050000000.0,953280000.0,2500000000.0,10810000000.0,1600000000.0,7540000000.0,2320000000.0,137300000.0,46487518.08,4971176.45,17287803.12,44806365.16,96763107.46,29811000.58,37048236.51,85366834.94,12287517.66,3380906.86,86122204.57,94827907.25,37703298.89,24602504.6,21296733.62,10527293.72,53221049.22,44698772.6,44998582.28,3695743.47,51.96,26.43,11.43,19.54,83.87,93.49,87.05,35.7,50.14,58.4
691,Riffpath,Poland,PLN,441950000.0,85.8,0.0,13450000000.0,1920000000.0,410610000.0,245880000.0,0.0,276210000.0,2220000000.0,4110000000.0000005,0.0,16934150.28,35042813.8,73300508.87,82714825.62,26813695.58,25328696.09,69037262.29,10362244.94,42493880.28,4462450.92,88943570.87,80686047.12,82686085.67,11732424.48,68814229.56,26046398.0,34829813.09,96194484.85,95526005.33,4101076.22,48.7,67.93,89.82,35.91,63.91,42.34,40.63,9.27,6.87,49.69
465,Tagpad,Philippines,PHP,7280000000.0,36.8,0.0,61030000.0,3790000000.0,449920000.0,750070000.0,5100000000.0,56080000000.0,1160000000.0,3540000000.0,1850000000.0,21013091.94,35052151.14,60200772.15,27259596.63,67745949.31,65271688.12,93123541.72,26564208.41,73596718.79,83922729.05,13279207.07,48860525.2,89333749.69,46587242.14,916848.09,37203990.32,86276913.07,47633280.96,74717933.38,66035829.72,77.91,76.39,17.85,97.44,13.74,73.0,47.19,56.17,35.54,18.36
455,Dynava,China,CNY,122370000.0,37.5,0.0,2089999999.9999998,0.0,7580000000.0,491340000.0,1020000000.0,5020000000.0,60840000.0,6920000.0,563500000.0,29323910.15,88306595.65,26700033.02,50307902.24,97582630.28,99711516.77,35564707.32,92684351.64,90500548.16,2632219.48,81954968.74,64637634.23,97186831.07,83347907.98,60048945.02,77407034.93,66205184.33,90306624.62,30800328.69,31567008.49,99.13,54.19,79.17,58.22,36.62,72.2,34.0,9.68,86.72,85.8
454,Katz,China,CNY,83790000000.0,76.0,0.0,0.0,497620000.0,2520000000.0,74190000.0,1190000000.0,0.0,0.0,1120000000.0,2280000000.0,68002153.83,51934144.89,70875557.52,18482244.05,15633948.11,85962482.1,60918292.62,63914471.16,3043088.17,84051482.52,51654611.93,31248518.51,37839228.43,3819257.19,13671113.95,77604009.63,95874483.5,581396.69,20768055.87,11666030.24,57.32,19.15,81.64,54.25,50.44,46.18,92.67,76.26,79.92,90.81
450,Eire,Armenia,AMD,185560000.0,25.5,0.0,0.0,1450000000.0,2400000000.0,9120000.0,9260000000.0,0.0,48500000.0,179380000.0,603440000.0,7537735.41,93471204.77,83256000.96,59104475.34,34873616.75,20118508.86,26124822.77,92468866.89,52070860.94,16567978.03,50611631.23,57531111.99,5738572.0,11526709.4,9297661.81,25079237.86,80744996.56,21849241.18,30832961.86,85029435.93,43.79,90.08,14.34,81.21,38.0,38.98,69.92,58.46,31.4,90.63
708,Twitterbridge,United States,USD,62740000.0,69.2,0.0,3960000000.0,0.0,127250000.0,0.0,95340000.0,5970000000.0,6870000000.0,907670000.0,1320000000.0,89505344.41,64203137.44,83328930.68,45669796.47,1780807.42,41580384.36,86423251.05,31794372.95,55416252.88,1507682.48,78558766.55,98104665.34,75210450.65,52597745.06,27431633.83,88608450.71,39061674.2,33041236.14,30917393.62,76286908.35,73.14,34.07,38.57,70.5,51.85,94.34,33.06,43.49,31.74,84.76
710,Blogtags,Sri Lanka,LKR,417480000.0,57.8,0.0,167960000.0,2540000000.0,155850000.0,586510000.0,50770000000.0,1240000000.0,232610000.0,727710000.0,9040000000.0,27055025.85,98005635.32,37599577.93,19480426.41,4174464.86,83346486.87,93693591.33,65057471.3,36016451.49,51482789.15,99169288.69,67513815.81,34034174.02,94658790.77,29030533.58,88297986.37,88763090.89,95254180.48,98995198.14,58662512.08,4.74,14.37,7.95,10.61,28.45,25.45,12.25,14.6,85.7,42.68
448,Tagfeed,China,CNY,4550000000.0,85.1,0.0,494010000.0,818250000.0,364090000.0,0.0,0.0,871780000.0,2900000000.0,3400000000.0,6350000000.0,11892628.04,70846926.77,87642085.18,41520021.82,11180942.72,74272150.16,42494789.21,85622787.69,47380307.05,92627457.82,14192649.31,29032575.37,61379212.84,5937433.99,96936785.63,58987210.16,31573972.56,87450344.43,92344767.78,35698574.85,93.02,32.38,40.57,11.21,35.76,9.22,75.81,75.42,95.54,99.51
443,Oozz,China,CNY,6140000.0,76.3,0.0,0.0,4320000000.0,56460000.0,3620000000.0,23110000000.0,1530000000.0,2970000000.0,126720000.0,73430000.0,77725731.43,56932839.51,88954648.68,20861040.77,5410971.57,54318551.88,37316402.93,8034319.93,27486534.91,28695375.8,27947476.05,50568245.34,69671765.68,14463749.23,13555105.33,7263513.5,470621.49,5487303.83,97817730.45,54987274.77,82.32,15.27,19.75,50.95,50.32,34.16,78.78,45.97,50.11,54.5
441,Realbuzz,China,CNY,15510000000.0,95.9,0.0,3350000000.0,4570000000.0,0.0,1350000000.0,35970000000.0,0.0,914460000.0,276460000.0,8400000000.0,16684990.13,96371101.83,92537884.31,29630545.29,693063.17,79310695.96,35219491.19,51816613.0,14672131.51,44997040.69,43838815.19,55217546.79,19562504.44,66406805.8,39253119.39,61386036.48,58411206.52,69707269.07,10020866.54,30365597.6,9.53,50.03,91.46,71.61,59.39,10.93,27.0,88.67,87.75,44.72
440,Centidel,Poland,PLN,276210000.0,26.5,0.0,117690000.0,67860000.0,1400000000.0,771240000.0,20990000000.0,748780000.0,1130000000.0,575540000.0,0.0,2667902.88,36910708.88,55158644.33,11753563.75,1583936.73,67062487.86,32881954.63,80939300.75,57149611.05,97674207.24,99153388.09,414389.61,57058413.2,39838926.7,5017851.93,64607236.96,46809629.51,66508849.64,59430855.8,77297468.12,92.81,25.86,88.16,99.73,38.73,22.81,50.17,31.69,73.01,35.19
429,Latz,Guatemala,GTQ,36760000000.0,54.5,0.0,130250000.0,1150000000.0,15850000000.0,750070000.0,20650000000.0,2620000000.0,7890000000.0,265680000.0,0.0,48713294.54,77312031.04,27222280.59,70995439.08,78516753.3,33904957.54,94035144.2,21188.28,67623531.69,51752584.45,10144445.69,70265464.52,12794315.67,74537145.67,52911830.59,86195007.34,48549888.66,89554091.43,82251043.73,26011802.93,47.73,67.54,79.03,38.55,49.3,49.31,37.65,1.43,85.06,24.57
426,Ooba,Czech Republic,CZK,43940000000.0,53.7,0.0,0.0,60410000.0,0.0,44140000000.0,14400000000.0,491370000.0,243180000.0,0.0,173590000.0,93870741.02,51196522.48,49894429.42,20117620.08,31016152.6,12170254.12,52995040.04,68098539.22,21497171.5,73373879.34,81707551.9,98978029.85,5824320.39,53726690.05,33445739.95,65796081.33,15494173.93,10656087.85,75386870.78,74961477.46,66.88,80.27,24.85,95.28,3.77,2.73,14.85,68.85,21.44,68.09
425,Skilith,Indonesia,IDR,1590000000.0,31.9,0.0,102300000.0,0.0,27340000.0,607040000.0,0.0,120080000.0,8830000.0,122410000.0,4610000000.0,44014068.46,28427900.24,45864472.99,68994305.14,31539365.92,94187098.21,68831188.76,17091215.35,27066231.81,35770360.93,92591801.21,56251432.47,27213697.55,41536916.71,76040738.36,76123232.78,52630928.31,39423919.21,77367913.51,68262925.19,89.46,48.99,62.53,17.55,54.3,1.42,92.12,26.43,39.67,66.93
421,Quinu,Sweden,SEK,194790000.0,20.2,0.0,854520000.0,1360000000.0,0.0,1680000000.0,378740000.0,60400000.0,0.0,143190000.0,0.0,29761851.34,31501761.48,76767362.98,17210916.65,97899912.46,3930582.06,88296796.2,29762562.75,48767970.26,71142856.19,10127832.84,98332154.5,14174386.1,95664856.29,14802094.28,42154435.04,6274564.25,14146375.58,66892963.42,58059222.12,53.21,99.49,24.89,37.75,46.96,34.04,24.67,7.14,23.67,28.56
419,Blognation,France,EUR,1960000000.0,47.3,0.0,14050000.0,1800000.0,9010000.0,356040000.0,703230000.0,4590000000.0,10990000.0,197050000.0,38980000000.0,84191025.61,6834476.63,53497825.57,95975797.62,18248700.17,16049943.9,23998448.77,360053.54,20565696.2,5647977.75,3797133.15,15636928.12,46221651.74,5518619.95,34267720.2,37271388.77,5967797.83,39940203.03,2637276.89,76222141.73,45.36,92.04,17.93,87.56,71.66,79.95,67.86,15.79,63.76,63.5
415,Jamia,China,CNY,979780000.0,53.3,0.0,12380000.0,208930000.0,12000000.0,4760000.0,835650000.0,592360000.0,30960000.0,0.0,1470000000.0,89808954.07,27997915.22,14993233.3,34350371.07,69445423.0,35526413.23,5969639.86,87420625.35,64261185.68,38884779.07,68470950.32,21003901.5,49792106.28,82597354.26,57260061.91,92244253.12,94309820.55,13090538.56,70176318.63,7986682.34,70.08,57.63,89.72,73.56,78.82,9.32,99.36,89.61,2.08,25.29
740,Meembee,China,CNY,2170000000.0,84.7,0.0,4690000000.0,20650000000.0,106490000.0,226450000.0,2770000000.0,240930000.0,605930000.0,1840000000.0,399010000.0,80814040.07,96658577.39,61046459.25,93913156.23,91491762.66,63142731.61,43655237.87,63242293.69,44060744.44,66071344.24,10921351.99,59761676.41,77792391.62,95239838.69,27309795.18,9587018.61,5392290.79,75345000.48,61352878.67,32023643.47,48.27,8.44,78.13,66.19,41.65,53.79,97.16,83.85,33.99,62.68
